AGREEMENT_ID,BATCH_ID,BATCH_DESCRIPTION,WORK_ID,WORK_TITLE,WRITERS,RECORDING_ARTIST,RECORDING_TITLE,RIGHT_TYPE_GROUP,RIGHT_TYPE,TERRITORY_ID,TERRITORY,EXPLOITATION_LICENCE_ID,EXPLOITATION_TITLE,EXPLOITATION_ARTIST,EXPLOITATION_DESCRIPTION,EXPLOITATION_FORMAT,AV_PRODUCTION_TITLE,ROYALTY_PERIOD_START_DATE,ROYALTY_PERIOD_END_DATE,PERCENTAGE_PAID,UNIT_SUM,CREDIT_OR_DEBIT,DISTRIBUTED_AMOUNT,WHT_ADJ_RECEIVED_AMOUNT,WHT_ADJ_SOURCE_AMOUNT,DIRECT_COLLECT_FEE_TAKEN,DIRECT_COLLECTED_AMOUNT,SOURCE_NAME,GENERATED_AT_COVER_RATE,TERRITORY_ISO_ALPHA_2_CODE,CUSTOM_WORK_ID,REVENUE_SOURCE_NAME
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2147,Credit,0.207500235,0.212820754,0.212820754,,0.212820754,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2226,Credit,0.591671914,0.6068428,0.6068428,,0.6068428,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2409,Credit,0.311250352,0.31923113,0.31923113,,0.31923113,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2480,Credit,0.41500047,0.425641507,0.425641507,,0.425641507,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2513,Credit,0.207500235,0.212820754,0.212820754,,0.212820754,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,1262,Credit,6.394727486,6.55869467,6.55869467,,6.55869467,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2360,Credit,1.150326392,1.179821752,1.179821752,,1.179821752,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2404,Credit,0.691946164,0.709688561,0.709688561,,0.709688561,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2411,Credit,0.691946164,0.709688561,0.709688561,,0.709688561,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2330,Credit,1.035828152,1.062387472,1.062387472,,1.062387472,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2411,Credit,0.311379441,0.319363153,0.319363153,,0.319363153,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2438,Credit,1.035828152,1.062387472,1.062387472,,1.062387472,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK931540,Words,"Fontana, Melanie Joy [AIP110590]; Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2575,Credit,2.556873832,2.622434888,2.622434888,,2.622434888,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK931540,Words,"Fontana, Melanie Joy [AIP110590]; Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2679,Credit,16.19351398,16.60873229,16.60873229,,16.60873229,COMPASS,N,SG,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,7.18,3,Credit,0.62310167,0.639078636,0.639078636,,0.639078636,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK925562,Forever And A Day,"Jeberg, Jonas [AIP13946]; Merritt, Andre Darrell [AIP76238]; Rowland, Kelendria Trene [AIP142577]; Watters, Samuel J [AIP17246]",,,PERF,Television Broadcast Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,25,5,Credit,0.007080669,0.007262257,0.007262257,,0.007262257,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK934402,Da Zhang Fu,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]",,,PERF,Performing Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,8.33,89,Credit,0.040124003,0.041152791,0.041152791,,0.041152791,CASH,N,HK,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2180,Credit,1.215009496,1.246163209,1.246163209,,1.246163209,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,220,Credit,0.974813815,0.999808664,0.999808664,,0.999808664,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2476,Credit,0.20511869,0.210378332,0.210378332,,0.210378332,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2549,Credit,3.552025759,3.643103155,3.643103155,,3.643103155,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK922506,Double Tap,"Epps, Tauheed [AIP18288]; Jeberg, Jonas [AIP13946]; Lumpkins, Thomas Wesily [AIP62919]; McCants, Victoria Monet [AIP33678]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,22,2126,Credit,0.024328868,0.024952309,0.024952309,,0.024952309,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK922506,Double Tap,"Epps, Tauheed [AIP18288]; Jeberg, Jonas [AIP13946]; Lumpkins, Thomas Wesily [AIP62919]; McCants, Victoria Monet [AIP33678]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,22,2223,Credit,0.024328868,0.024952309,0.024952309,,0.024952309,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,168,Credit,2.212863489,2.269603955,2.269603955,,2.269603955,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2409,Credit,0.518943487,0.532249918,0.532249918,,0.532249918,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2411,Credit,0.69188162,0.70962255,0.70962255,,0.70962255,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2513,Credit,0.518943487,0.532249918,0.532249918,,0.532249918,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2094,Credit,0.013516201,0.013862394,0.013862394,,0.013862394,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2239,Credit,0.013516201,0.013862394,0.013862394,,0.013862394,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2087,Credit,0.691624909,0.709358504,0.709358504,,0.709358504,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2180,Credit,5.113748398,5.244869776,5.244869776,,5.244869776,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2184,Credit,3.409144084,3.496557847,3.496557847,,3.496557847,COMPASS,N,SG,,
AAGR88189,ABCH50300,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922503,All I See,"Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,30-Jun-17,30-Jun-17,10.5,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,ABCH50300,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922503,All I See,"Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,8-Aug-17,8-Aug-17,10.5,1,Credit,0.019706408,0.0202117,0.0202117,,0.0202117,SUISA,N,CH,,
AAGR88189,ABCH50826,UCMR_E4\2018-212_PERF_Q2 2018,AWK691716,The Way I Are (Dance With Somebody),"Merrill, George Robert [AIP102174]; Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; Hindlin, Jacob Kasher [AIP40775]; Little, Joel [AIP84665]",,,PERF,Television Broadcast Right,TERR719,Romania,,,,,,,1-Jan-18,31-Mar-18,11,0,Credit,0.453714124,0.465347726,0.549439416,,0.549439416,UCMR,N,RO,,
AAGR88189,ABCH50830,UCMR_E4\2018-216_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR719,Romania,,,,,,,1-Jan-18,31-Mar-18,7,0,Credit,0.151238041,0.15511599,0.183146472,,0.183146472,UCMR,N,RO,,
AAGR88189,ABCH50839,UCMR_E4\2018-234_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Television Broadcast Right,TERR719,Romania,,,,,,,1-May-18,31-May-18,16,0,Credit,0.005466444,0.005606685,0.006619752,,0.006619752,UCMR,N,RO,,
AAGR88189,ABCH50859,UCMR_E4\2018-259_PERF_Q2 2018,AWK691716,The Way I Are (Dance With Somebody),"Merrill, George Robert [AIP102174]; Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; Hindlin, Jacob Kasher [AIP40775]; Little, Joel [AIP84665]",,,PERF,Television Broadcast Right,TERR719,Romania,,,,,,,1-Jan-18,31-Mar-18,11,0,Credit,0.131194658,0.134558718,0.158874048,,0.158874048,UCMR,N,RO,,
AAGR88189,ABCH50859,UCMR_E4\2018-259_PERF_Q2 2018,AWK925561,Cool,"Davis, Radric Delantic [AIP62888]; Friedman, Scott [AIP36522]; Jaehn, Felix Kurt [AIP128701]; Jeberg, Jonas [AIP13946]; Markowitz, Richard Samuel [AIP158169]; Premnath, Micah Rayan [AIP157839]",,,PERF,Television Broadcast Right,TERR719,Romania,,,,,,,1-Jan-18,31-Mar-18,6,0,Credit,0.00911074,0.009344393,0.01103292,,0.01103292,UCMR,N,RO,,
AAGR88189,ABCH50898,GEMA_6061434_ABRE_RFS_2017_HA AR_C_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Television Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,4.13,624,Credit,130.908928,134.2655672,134.2655672,,134.2655672,GEMA (Distribution),N,DE,,
AAGR88189,ABCH50898,GEMA_6061434_ABRE_RFS_2017_HA AR_C_PERF_Q2 2018,AWK922503,All I See,"Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]",,,PERF,Television Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,5.25,10,Credit,2.669061086,2.73749855,2.73749855,,2.73749855,GEMA (Distribution),N,DE,,
AAGR88189,ABCH50898,GEMA_6061434_ABRE_RFS_2017_HA AR_C_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Television Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,6.25,3,Credit,0.954047367,0.97851012,0.97851012,,0.97851012,GEMA (Distribution),N,DE,,
AAGR88189,ABCH50919,GEMA_6061697_ABRE_RHF_2017_HA AR_C_PERF_Q2 2018,AWK693353,5432,"Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; Persaud, Anjulie [AIP71791]",,,PERF,Radio Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,8.34,7,Credit,2.396476124,2.45792423,2.45792423,,2.45792423,GEMA (Distribution),N,DE,,
AAGR88189,ABCH50919,GEMA_6061697_ABRE_RHF_2017_HA AR_C_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,6.25,312,Credit,80.13997883,82.19485008,82.19485008,,82.19485008,GEMA (Distribution),N,DE,,
AAGR88189,ABCH50919,GEMA_6061697_ABRE_RHF_2017_HA AR_C_PERF_Q2 2018,AWK925700,Vacation,"Bushnell, Dustin [AIP146858]; Jeberg, Jonas [AIP13946]; Watson, Jared [AIP146859]",,,PERF,Radio Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,8.33,308,Credit,105.4790226,108.1836129,108.1836129,,108.1836129,GEMA (Distribution),N,DE,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK184890,The Boys,"Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Maraj, Onika Tanya [AIP62952]; Persaud, Anjulie [AIP71791]",,,PERF,Television Broadcast Right,TERR706,Norway,,,,,,,1-Apr-14,30-Jun-14,12.5,1,Credit,0.023357295,0.0239562,0.0239562,,0.0239562,TONO,N,NO,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK578706,Left Ey3,"Reece, Vanessa [AIP106017]; Jeberg, Jonas [AIP13946]; Small, Craig A [AIP144455]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Zolot, Natassia [AIP23700]; Buendia, Ryan [AIP34818]",,,PERF,Making Available Right - Interactive,TERR706,Norway,,,,,,,1-Jan-16,31-Mar-16,2.5,209,Credit,0.001167865,0.00119781,0.00119781,,0.00119781,TONO,N,NO,,
AAGR88189,ABCH51040,TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018,AWK179181,Something Really Bad,"Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; Adams, William [AIP18163]; Mills, Dylan Kwabena [AIP62963]",,,PERF,Television Broadcast Right,TERR706,Norway,,,,,,,1-Jan-17,31-Mar-17,17.5,2,Credit,0.004671459,0.00479124,0.00479124,,0.00479124,TONO,N,NO,,
AAGR88189,ABCH51040,TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018,AWK931582,Louder,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Willis, Christopher Timothy [AIP46231]",,,PERF,Radio Broadcast Right,TERR706,Norway,,,,,,,1-Oct-17,31-Dec-17,15,2,Credit,0.029196619,0.02994525,0.02994525,,0.02994525,TONO,N,NO,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK931560,Turn It Up,"Cunningham, Ruth Anne [AIP63500]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Lott, Victoria Louise [AIP109745]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,22-Feb-17,22-Feb-17,12.5,1,Credit,0.068972426,0.07074095,0.07074095,,0.07074095,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK931560,Turn It Up,"Cunningham, Ruth Anne [AIP63500]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Lott, Victoria Louise [AIP109745]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,16-Jul-17,16-Jul-17,12.5,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,2-Apr-17,2-Apr-17,12.5,1,Credit,0.325155724,0.33349305,0.33349305,,0.33349305,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,20-Sep-17,20-Sep-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,11-Nov-17,11-Nov-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,13-Dec-17,13-Dec-17,16.67,1,Credit,0.059119223,0.0606351,0.0606351,,0.0606351,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,26-Dec-17,26-Dec-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR744,Sweden,,,,,,,1-Jan-17,31-Dec-17,8.23,63,Credit,86.83777908,89.0643888,89.0643888,,89.0643888,STIM-NCB,N,SE,,
